pool	USDA1157	USDA1021	KH35C	HM006-1	1819	1790	1760	1751	1724	1464	1397	1456	1415	1533	1623	1919	1222	1519	1883	1561	1215	1200	1710	1793	1212	M162	1107	1248	1158	1614	T073	1180	1581	1027	1206	M270	1199	1031	1491	1195	3085	1742	1264	1496	1497	1808	1660	1211	1191	1530	1791	1659	1170	1550	1795	1594	1562	1580	1612	1616	1617	1666	KH46C	1777	1655	1688	1692	1719
C68_A17_L6	0.000683486	0.000630007	0.00148894	0.000877628	0.000803288	0.0010599	0.000494168	0.000766631	0.000513128	0.000216778	0.000416903	0.000436378	0.000894441	0.00109825	0.00025644	0.000871684	0.000833759	0.000758996	0.00042409	0.000440854	0.000447056	0.00058738	0.000610964	0.000956755	0.000697084	0.000231589	0.000558951	0	0.000873522	0.000260344	0.00111078	0.000252631	0.00109891	0.000935502	0.000289661	0.000192233	0.000839204	0.000552292	0.000591744	0.000375591	0.000628008	0.000733763	0.000575457	0.000761921	0.000682938	0.000279285	0.00136399	0.000597505	0.000376086	0.000962216	0.00124942	0.000111473	0.00058596	0.000973891	0.00124468	0.000265521	0.000605308	0.000916835	0.000436315	0.000563764	0.000423935	0.00048716	0.000600199	0.000446624	0.000619438	0.00049622	0.000753875	0.00039499
C68_A17_B11	0.000662962	0.000163256	0.00137551	0.000906896	0.000713161	0.000960404	0.000533126	0.000603086	0.000151793	0.000101591	7.47614e-05	0.00012428	0.000713527	0.00106929	0.000261637	0.000892546	0.000614461	0.000258932	0	0.000155021	0.000113181	0.000359021	0.000253256	5.93428e-05	9.27763e-05	0	0.000171555	0	0.000966897	0.000114686	0.00104209	0.00010215	0.000613839	0.000603291	0.00016223	9.83544e-05	5.02354e-05	0.000185089	0.000255944	0.000122958	0.000610021	0.000316453	0.000438615	0.000554707	0.000160727	9.80851e-05	0.00139714	0.00060391	8.49712e-05	0.000642816	0.00139344	0.000218773	0.000566261	0.00144037	0.00138067	0.000183307	0.000268706	0.000669819	0.000264248	0.000584639	0.000452731	0.000916444	0.000569413	0	0.000485869	0.000589566	0.000333558	0
C68_A17_LN5	0.000466965	0.000394815	0.00136084	0.000791725	0.00071957	0.000768386	0.000554793	0.000405073	0.000357373	0.000163658	0.0002254	0.000286553	0.00076179	0.00108637	0.000222792	0.000803094	0.000582929	0.000593519	0.000290668	0.000308088	0.000291762	0.00037954	0.000354128	0.000616176	0.000536009	0.000190807	0.000309792	2.75628e-05	0.000756205	0.000197865	0.000850549	0.000187419	0.000453513	0.000657403	0.000322056	0.00018539	0.000522155	0.00043453	0.000499444	0.000324598	0.000438697	0.000509232	0.000426595	0.000529291	0.000445779	0.000243103	0.00110218	0.000407254	0.000272543	0.000741658	0.00126321	0.000137431	0.000490247	0.000771252	0.00106991	0.000293741	0.000399047	0.000649931	0.000362635	0.000478786	0.000352722	0.000719495	0.000460652	0.000374625	0.000505119	0.000545368	0.00051438	0.000273195
C68_A17_LN1	0.000660187	0.000514428	0.00109721	0.000860854	0.000822711	0.000803551	0.000473869	0.000525606	0.000381208	0.000396708	0.000424825	0.000344581	0.000755495	0.000763321	0.000253643	0.000699405	0.000670616	0.000610472	0.00034518	0.000491777	0.00028335	0.000503823	0.000336713	0.000613554	0.00051818	0.000264769	0.000374883	0	0.000704035	0.000253791	0.000973733	0.000188571	0.000580509	0.000557836	0.000458999	0.000270105	0.000572801	0.000435949	0.000415278	0.000319569	0.000553864	0.000648879	0.000448363	0.000804277	0.000550617	0.000273951	0.000910128	0.000491683	0.000360187	0.000723954	0.000958744	0.000280268	0.000564284	0.0010229	0.000948264	0.000211576	0.000545037	0.000696611	0.000286451	0.000646168	0.000453448	0.000515845	0.000519779	0.000374753	0.000579832	0.000492993	0.000636417	0.000382881
C68_A17_N4	0.000511981	0.000354606	0.00120923	0.000833558	0.000674287	0.000756583	0.000645542	0.000414835	0.000333538	0.000229628	0.000351704	0.000381492	0.000778679	0.000882118	0.000171562	0.000699229	0.000573515	0.000600258	0.00030389	0.00046461	0.000287217	0.000402192	0.000362964	0.000492348	0.000462919	0.000195367	0.000250954	0	0.000615021	0.000164439	0.000735521	0.00015452	0.000744609	0.000689177	0.000436075	0.00017234	0.000457873	0.000393587	0.000444406	0.000263317	0.000557619	0.00049553	0.000440886	0.000621466	0.00047077	0.000188544	0.00102596	0.000429241	0.000213725	0.000804446	0.00121042	0.000104319	0.000426959	0.00102854	0.00116696	0.000209617	0.000372651	0.00060582	0.000336048	0.000498708	0.000359271	0.000759146	0.000609244	0.000298364	0.000499087	0.000406268	0.000466542	0.000268834
C68_A17_S12	0.000509964	0.000451801	0.00120442	0.000597866	0.000941448	0.000656609	0.000493591	0.000649301	0.000494123	0.000289318	0.00047271	0.00034362	0.000887848	0.00105629	0.000208363	0.000571328	0.000627821	0.000698506	0.000290568	0.000396628	0.000384344	0.000662181	0.00057222	0.00032745	0.000373976	0.000468931	0.000431804	2.5421e-05	0.000719664	0.00025807	0.000609292	0.000226395	0.000731116	0.000577683	0.000364162	0.000278855	0.00039047	0.000475757	0.000457285	0.000483708	0.00053115	0.00074292	0.000475038	0.000724379	0.000499684	0.000123151	0.000814379	0.000463734	0.000333917	0.00069973	0.00108478	6.04397e-05	0.000555396	0.000658309	0.00114546	0.000234897	0.000428469	0.000716773	0.000402879	0.000481466	0.000490573	0.000454472	0.00042397	0.000411286	0.000454359	0.000607112	0.000730552	0.000309363
C68_A17_LN4	0.00051202	0.000381594	0.0010762	0.000520293	0.000795883	0.000946363	0.000486531	0.000466002	0.000342099	0.000158937	0.000289148	0.000368069	0.000713845	0.000964836	0.00021909	0.000606906	0.000561136	0.000499907	0.000195912	0.000392443	0.000275349	0.000457399	0.000448756	0.000490586	0.000491067	0.000218458	0.000280503	0	0.00064604	0.00019827	0.000781087	0.00021443	0.000794225	0.000555046	0.00029336	0.000152093	0.000500316	0.000213903	0.000357641	0.00029865	0.000511291	0.000574381	0.000368991	0.000657551	0.000436128	0.000228825	0.00101493	0.000523148	0.000227179	0.000806649	0.000926126	0.00016513	0.000483809	0.000646295	0.00100543	0.000355303	0.000359647	0.000677674	0.00039739	0.000565717	0.000316996	0.000483476	0.000622666	0.000282536	0.000430288	0.000408512	0.000572108	0.000248211
C68_A17_N6	0.000494162	0.000380428	0.00126338	0.000428548	0.000726122	0.000546252	0.000345789	0.000411413	0.000329307	0.000287679	0.000315958	0.000417811	0.000788423	0.000960181	0.000160538	0.00050735	0.000599487	0.000492861	0.00030285	0.000305915	0.000343473	0.000355369	0.000411038	0.000507033	0.000430063	0.000170649	0.000269399	0	0.000480279	0.000180109	0.000738607	0.000159851	0.000632502	0.000650814	0.000259634	0.000295356	0.000515181	0.000525993	0.000439182	0.00043553	0.000415253	0.000523815	0.00039567	0.000430259	0.000374948	0.000205437	0.000562478	0.000305494	0.000235336	0.000628866	0.00109179	0.000119589	0.00041243	0.000554799	0.00127907	0.000173282	0.000277615	0.000570342	0.000338859	0.000392578	0.000397078	0.000338998	0.000420657	0.000265685	0.000396013	0.000455146	0.000547301	0.000249747
C68_A17_S10	0.00047151	0.000486748	0.000961772	0.000506791	0.000946789	0.000592118	0.000425464	0.000510831	0.000647372	0.00029488	0.000269684	0.000443153	0.000769032	0.000745326	0.000495573	0.000541938	0.000759857	0.000664199	0.000301476	0.000408866	0.000255124	0.000633562	0.000465858	0.00067099	0.000650077	0.00025993	0.000252602	0	0.000679259	0.000382619	0.000863382	0.000327507	0.000761871	0.000832865	0.000337565	0.000259741	0.000707646	0.000486924	0.000507389	0.000359609	0.000521574	0.000566218	0.000654087	0.000629637	0.000700151	0.000261621	0.00084627	0.000648622	0.00031132	0.000826369	0.000836886	0.00034132	0.000509692	0.000648554	0.000978116	0.000232416	0.000435261	0.000661837	0.00049996	0.000697689	0.000423741	0.000403613	0.000422665	0.000514666	0.000663563	0.000573454	0.00056679	0.000253187
C68_A17_N3	0.000475878	0.000302901	0.0010355	0.000629999	0.000787928	0.000762782	0.000507709	0.000389576	0.000225273	0.000208881	0.000261503	0.000208644	0.0007038	0.000754444	0.000234862	0.000729728	0.000503081	0.000508553	0.000206037	0.000303756	0.000326941	0.000352238	0.000416086	0.000405098	0.000398971	0.000137124	0.000252755	0	0.000569632	0.000145939	0.000675396	9.88885e-05	0.000668058	0.000639771	0.00018199	0.000212901	0.000418392	0.000284364	0.000455416	0.000283981	0.000486311	0.000538796	0.00039603	0.00057409	0.000290508	0.000218211	0.000873633	0.000391649	0.000159674	0.000657117	0.00096861	5.10317e-05	0.000401508	0.00114544	0.00104512	0.000208016	0.000353733	0.000654253	0.000314561	0.000612399	0.000364284	0.000786321	0.000442394	0.000196409	0.000457177	0.000375174	0.000509067	0.000204506
C68_A17_B8	0.000312919	0.000108553	0.00112111	0.000433661	0.000678905	0.000561924	0.00034616	0.000380099	0	5.93491e-05	0.000149662	8.61477e-05	0.000602359	0.000740077	8.72454e-05	0.000462008	0.000278693	0.000346518	0.000247703	0.000127593	6.79812e-05	0.000316634	0.000290868	5.87512e-05	8.6055e-05	0.000153138	0.000181383	0	0.000519205	7.50854e-05	0.000606007	1.97822e-05	0.000441273	0.000414958	0.000100268	0.000106821	4.64795e-05	8.495e-05	0.00014805	0.000184446	0.000270625	0.000505616	0.000249278	0.000435588	0.000174159	5.12464e-05	0.000951926	0.000304256	6.36425e-05	0.000430643	0.00101687	3.7688e-05	0.000274423	0.000551264	0.001171	7.73174e-05	0.000142196	0.000434788	0.00022934	0.000326739	0.00021548	0.00046865	0.000370121	0	0.000262857	0.00037555	0.00044137	0.000210594
C68_A17_LN6	0.000414171	0.000397636	0.00112559	0.000648453	0.000681664	0.00060924	0.000343803	0.000528709	0.000174963	0.00015864	0.000397429	0.000300441	0.000659372	0.000888585	0.000185538	0.000602401	0.000438075	0.00050197	0.000317159	0.000325692	0.000334516	0.000502724	0.000434514	0.000456765	0.000360096	0.000174845	0.000268919	0.000114746	0.000499979	0.000158595	0.000709738	0.000113661	0.00048015	0.000590414	0.00022516	0.000224847	0.000450383	0.000398749	0.000403213	0.000416132	0.000393715	0.000479735	0.000433155	0.000592118	0.000490006	0.000159347	0.000846313	0.000452041	0.000346271	0.00061892	0.00103285	9.23085e-05	0.000361478	0.000690481	0.000829154	0.000168458	0.000280742	0.000361123	0.000394079	0.000303452	0.00030732	0.000560685	0.000402809	0.000176864	0.000373526	0.000532601	0.000507756	0.000349605
C68_A17_LN2	0.000457949	0.000443072	0.00104548	0.000817686	0.000625642	0.000638988	0.000453115	0.000603063	0.000209622	0.00031181	0.000432915	0.000359171	0.000695402	0.000777731	0.00022387	0.000598246	0.000536109	0.000556968	0.000299587	0.000297572	0.00035523	0.00040428	0.000502441	0.000339149	0.000406001	0.000222741	0.000380007	7.31233e-05	0.000561391	0.000200141	0.000757698	0.000109459	0.000671784	0.000645124	0.000335669	0.000214393	0.000411594	0.000423433	0.000403853	0.000453219	0.000497227	0.000641928	0.000401422	0.000615903	0.000392198	0.000182631	0.000822323	0.000555282	0.000300798	0.000681887	0.000984646	8.466e-05	0.000353055	0.000750952	0.00097835	0.000173435	0.000365323	0.000597809	0.000285565	0.000477002	0.000323371	0.000406783	0.000493092	0.000191509	0.000409354	0.000364422	0.000604304	0.000346943
C68_A17_S11	0.000720665	0.000503507	0.000648838	0.000462071	0.000873448	0.000760295	0.000411683	0.000886215	0.00057262	0.000257883	0.000456147	0.00050998	0.000542701	0.000522966	0.000291345	0.000692062	0.000837043	0.000597034	0.000441873	0.000451513	0.000345769	0.000673806	0.000329621	0.000481676	0.000394867	0.000259441	0.000229309	0	0.000517299	0.000300428	0.00075283	0.000230462	0.000512571	0.000455231	0.0003676	0.000191319	0.000540254	0.00054819	0.000442839	0.00028998	0.000516829	0.000371361	0.000375778	0.000843756	0.000443596	0.000243605	0.000520964	0.000564386	0.000256854	0.000790627	0.000640363	9.8682e-05	0.000422868	0.000532481	0.000520134	0.000168153	0.000352546	0.00044876	0.000296076	0.000356585	0.000523538	0.000466852	0.000457382	0.000563078	0.000535446	0.00055833	0.000546838	0.000555119
C68_A17_B12	0.00050988	0.000158178	0.00114881	0.000641815	0.000523679	0.000518601	0.000312489	0.00042621	0	7.57474e-05	0.000150706	0.000160504	0.000619922	0.000955866	0.000228936	0.000636104	0.000289489	0.000378836	0.000274347	0.000185068	9.23209e-05	0.000338711	0.000244301	0.000330924	0.000306621	0.000112651	0.000201462	0	0.000505229	0.000101935	0.000652249	0	0.000432377	0.000551938	0.000140495	0.000145757	0.000298403	0.000270145	0.000196277	0.000266767	0.000313336	0.000386444	0.000335687	0.000349204	0.000281738	0.000126092	0.000775145	0.000348972	7.76336e-05	0.000519196	0.00104927	5.00219e-05	0.000309559	0.000609661	0.00117798	0.000123853	0.000250021	0.00058498	0.000232332	0.000259152	0.000241393	0.000430061	0.000474021	0	0.00041646	0.000329656	0.000408325	0.000281
C68_A17_L2	0.000409328	0.000354404	0.000840701	0.000563082	0.000581939	0.00062564	0.000463921	0.000545551	0.000284056	0.00015043	0.000296561	0.000307514	0.000535701	0.000619103	0.000208585	0.000504252	0.000516289	0.000499849	0.000303526	0.000386314	0.000264877	0.00038891	0.00037627	0.000453003	0.00044109	0.0001806	0.000277713	0	0.000638262	0.000234931	0.000537988	0.000136776	0.000632565	0.000577715	0.000356146	0.000177703	0.000553125	0.000437709	0.000297635	0.000262756	0.00039351	0.00054406	0.000359836	0.000466239	0.000427024	0.000160901	0.000983115	0.000425556	0.00019373	0.000643827	0.00081586	0.000115336	0.000462297	0.000678201	0.000666395	0.000175239	0.000295731	0.000587476	0.000325751	0.000428651	0.00029305	0.000351527	0.000464751	0.000258763	0.000406918	0.000339893	0.000545657	0.000322233
C68_A17_N1	0.000275483	0.000166388	0.000914283	0.000527951	0.000575507	0.00057118	0.000371941	0.000338103	0.000230509	0.000129168	0.000152907	0.000171394	0.000515825	0.000737942	0.000104645	0.000536846	0.000265419	0.000366769	0.000286764	0.000181363	0.000113012	0.000371104	0.000285285	0.000216927	0.000250547	0.000136211	0.00018702	0	0.000399647	0.000126294	0.000678333	0.00011829	0.000409527	0.000470796	0.000132316	0.00011733	0.000207327	0.000160122	0.000183387	0.000232954	0.000296728	0.000457135	0.000375124	0.00037402	0.0002534	8.93243e-05	0.00098613	0.000294656	0.000110769	0.000381051	0.000901816	5.18817e-05	0.000338303	0.000715153	0.000904487	0.000161875	0.0002171	0.000420031	0.00023643	0.000425121	0.000255926	0.000491542	0.000285843	0.000298151	0.000367	0.000279291	0.000369226	0.000184056
C68_A17_LN3	0.000399193	0.000360076	0.0010666	0.000560394	0.000651712	0.000613072	0.000455229	0.000332339	0.000298842	0.000233118	0.000200442	0.000241089	0.000695968	0.00089483	0.000194541	0.000671894	0.000534941	0.000363139	0.000284279	0.000261832	0.000292957	0.000452434	0.00035692	0.00047712	0.000422571	0.000169754	0.000196953	0	0.000508473	0.000190377	0.000778981	0.000137225	0.000645486	0.000556409	0.00026835	0.000137528	0.000438902	0.000360407	0.000396606	0.000197105	0.000470362	0.000326521	0.000358021	0.000487117	0.000361799	0.000148748	0.000889977	0.000365328	0.000196759	0.000617103	0.00101208	6.7301e-05	0.000525554	0.00064795	0.000891819	0.000148137	0.000372269	0.000599023	0.000326669	0.000446126	0.000297763	0.000581938	0.000384658	0.000297186	0.000437927	0.000502405	0.000379318	0.000307729
C68_A17_X6	0.000419744	0.00030882	0.00108995	0.000574874	0.000644064	0.000575469	0.000342695	0.00034755	0.000348841	0.000158341	0.000160476	0.00022077	0.000697175	0.000774848	0.00025321	0.000754029	0.000518993	0.000445854	0.000277706	0.000268426	0.000155592	0.000413061	0.000351667	0.000534417	0.000684777	0.000187097	0.000203851	0	0.00048605	0.000228807	0.00064178	0.000161582	0.000550443	0.0006075	0.000202147	0.000168564	0.000590362	0.000338811	0.00030503	0.000249469	0.000464285	0.000475718	0.00038446	0.000478248	0.000370167	0.000200852	0.00081781	0.000484181	0.000151614	0.00061044	0.001028	9.09301e-05	0.000411749	0.000662614	0.00109855	0.000158453	0.000349477	0.000600899	0.00025577	0.000335825	0.000287654	0.000512314	0.000418952	0.000304568	0.000420264	0.000312026	0.000472278	0.000296631
C68_A17_N2	0.00058226	0.000300807	0.00114924	0.000573902	0.000609799	0.000770888	0.000334245	0.000359075	0.000248361	0.000109656	0.000227286	0.000242481	0.000716731	0.000816316	0.000131919	0.000645889	0.00037022	0.000526299	0.00019149	0.000277314	0.000174931	0.000500043	0.000374437	0.000495837	0.000400135	0.000102756	0.000236134	0	0.000409552	0.000141634	0.000729439	0.000115437	0.000549494	0.000584647	0.000221471	0.000181538	0.000448712	0.00021723	0.000351461	0.000333004	0.00038195	0.000493567	0.00025834	0.00040988	0.000262932	0.000128711	0.000573554	0.000422798	0.000123441	0.000498303	0.00104205	7.03416e-05	0.000390477	0.000728039	0.0011553	0.000183661	0.000394716	0.000491347	0.000215647	0.000390539	0.000318052	0.000383529	0.000447076	0.0002206	0.000434147	0.000291802	0.00050049	0.000222052
C68_A17_B10	0.00031012	0.000172365	0.000965991	0.000446893	0.000796859	0.000526276	0.000422919	0.000477531	0.000216365	8.77705e-05	0.000261831	0.000157501	0.000615733	0.000725347	0.000116936	0.000615609	0.000521595	0.000509571	0.000298075	0.000200722	0.000113532	0.000445489	0.000390048	0.000438091	0.000378843	0.000128068	0.000230312	0	0.000387704	8.52204e-05	0.000498601	0.00015604	0.000550437	0.000474628	0.000179694	0.000157134	0.00037322	0.000190799	0.000167857	0.000171156	0.000316582	0.000607736	0.00031292	0.000629158	0.00029156	0.000173012	0.000897105	0.000423303	8.4339e-05	0.000392308	0.000913485	5.11865e-05	0.00029865	0.000731789	0.00108137	0.000103636	0.000173454	0.000480685	0.000282152	0.000373458	0.000234659	0.000526294	0.00027247	0.000238708	0.000343345	0.000305898	0.000521854	0.000283958
C68_A17_B7	0.000322367	0.000185614	0.000818354	0.000624094	0.000618746	0.000553503	0.000343156	0.000408568	0	7.50755e-05	0.000297704	0.000166661	0.000524772	0.000783062	0.00011012	0.000655917	0.000312907	0.000462361	0.000222888	0.000231626	8.54369e-05	0.000443023	0.000318239	0.000559377	0.000465628	0.000146035	0.000197869	0	0.00043627	9.98248e-05	0.000674267	1.9689e-05	0.000539172	0.00043227	0.000161663	0.000107719	0.000418769	0.000114943	0.000225302	0.000225696	0.000287142	0.000517041	0.000331154	0.000663017	0.000335792	0.000171615	0.000998652	0.000356175	8.22917e-05	0.00053172	0.000801543	4.28251e-05	0.000334633	0.000727018	0.000916636	9.87069e-05	0.00017417	0.000565132	0.000226036	0.000340422	0.000267115	0.000480219	0.000448944	0	0.000282887	0.000364324	0.000427344	0.000235921
C68_A17_N5	0.000447231	0.000375812	0.000994147	0.000743382	0.000590856	0.000588971	0.000465788	0.000413701	0.000265167	0.000154287	0.000262527	0.000286872	0.000640657	0.000775047	0.000166178	0.000511603	0.000439931	0.000405375	0.000265848	0.00024202	0.000247203	0.00046874	0.000331118	0.000428332	0.000340439	0.000120337	0.000272804	0	0.000450266	0.000120526	0.000500846	0.00013036	0.000565211	0.000534666	0.000251732	0.000133405	0.000381272	0.000254022	0.000250677	0.000202709	0.000396244	0.000403766	0.00033004	0.000472192	0.000358665	0.000117141	0.000815071	0.000365841	0.000162553	0.000511323	0.00100404	6.25666e-05	0.00044636	0.000742323	0.00100013	0.000147922	0.000318506	0.00041318	0.000268894	0.000445457	0.000265368	0.000609184	0.000339481	0.000241991	0.000384759	0.000430859	0.000439791	0.000184918
C68_A17_L5	0.000442874	0.000379503	0.000928363	0.000496892	0.000739842	0.000538632	0.000336952	0.00049794	0.000463427	0.000194488	0.000428321	0.000300468	0.00063624	0.000839538	0.00037039	0.000526075	0.000557472	0.000547389	0.000224166	0.000346307	0.00025404	0.000393661	0.000456071	0.000516902	0.000430325	0.000201099	0.000361539	0.000105931	0.000490566	0.000275427	0.000661154	0.000245699	0.00065226	0.000487575	0.000207898	0.000196577	0.000473779	0.00036402	0.000349423	0.000320881	0.000470843	0.000560748	0.000373297	0.000485815	0.000401281	0.000179791	0.000662428	0.000541942	0.000300058	0.000656685	0.00081123	0.000122393	0.000370446	0.000641627	0.000763191	0.000199651	0.000355858	0.000449034	0.000311415	0.000291969	0.0002972	0.000363698	0.000465127	0.000424886	0.000431006	0.000329985	0.00056846	0.000299709
C68_initial_8	0.000496949	0.000437297	0.000485737	0.000444693	0.000548955	0.000506652	0.00048184	0.000490422	0.000324111	0.000393291	0.000408066	0.000455351	0.000428671	0.000445859	0.000363347	0.000532462	0.000543427	0.00050061	0.000194469	0.000493935	0.000433849	0.000478001	0.000386493	0.000434656	0.000400537	0.000320833	0.000330578	0.000215397	0.000523995	0.000359789	0.000523559	0.000302595	0.000468455	0.000494551	0.000406822	0.000335759	0.000453243	0.000455378	0.000563114	0.000353983	0.000420575	0.000428972	0.000500362	0.000545922	0.0005992	0.000314049	0.000501447	0.000449577	0.000446041	0.000560238	0.000474186	0.00025989	0.000312366	0.000526344	0.000450437	0.000305134	0.000385724	0.000492666	0.000392053	0.000424512	0.000440212	0.000430229	0.000491974	0.000267173	0.000478397	0.000412616	0.000425757	0.000196966
C68_A17_L1	0.000632559	0.000383549	0.00088416	0.000650371	0.000612787	0.000684644	0.000426507	0.000360817	0.000231613	0.000150216	0.000333588	0.000366438	0.00054189	0.000789203	0.000273525	0.000536537	0.000493781	0.000538085	0.000247177	0.000304119	0.000297133	0.000517267	0.000435761	0.000375069	0.000315495	0.00018571	0.000277009	0	0.000519408	0.000261577	0.000568429	0.000111062	0.000615906	0.000624586	0.000209608	0.000135689	0.000362748	0.000341659	0.000327636	0.00025838	0.00043486	0.000496533	0.000431216	0.000478909	0.000428219	0.000210748	0.000952147	0.000539745	0.000288836	0.000624443	0.000833984	0.000115447	0.000347285	0.000678957	0.000658128	0.00014784	0.000345163	0.000603886	0.000417648	0.000523043	0.000276429	0.00057421	0.000441237	0.000217912	0.00047252	0.000369324	0.000508546	0.000272506
C68_R108_L1	0.000801332	0.000530017	0.000886672	0.000803275	0.000731784	0.000650929	0.000709262	0.000467102	0.00048638	0.000425312	0.000226955	0.000521758	0.000696187	0.000869771	0.000627214	0.000758369	0.000749144	0.000285612	0.000234064	0.000404392	0.000566016	0.000422641	0.000301569	0.00044124	0.000366204	0.000226461	0.000434974	0	0.000799555	0.000401356	0.000611564	0.000199749	0.000790948	0.000848783	0.000457613	0.000220891	0.000345806	0.000628043	0.000549103	0.000214943	0.00065128	0.000237332	0.000564202	0.00055049	0.000516749	0.000340422	0.000853994	0.000535952	0.000390418	0.000829593	0.000978257	9.29069e-05	0.000648178	0.000842863	0.000859697	0.000348158	0.00059363	0.000860047	0.000607556	0.000633039	0.000542733	0.000469016	0.000829688	0.000412434	0.000614493	0.0006264	0.000351314	0.000133478
C68_R108_LN1	0.000471833	0.000646221	0.000841616	0.000583846	0.000523398	0.000918655	0.000740715	0.000378874	0.000131595	0.000366327	0.000324982	0.000516778	0.000727147	0.000698356	0.000445249	0.000885321	0.000576732	0.000230697	0.000272807	0.000475438	0.000634033	0.000570376	0.000239417	0.000439981	0.000483391	0.000222376	0.000333577	1.56887e-05	0.000542222	0.000374759	0.00083141	4.66487e-05	0.000475376	0.000580678	0.000565805	0.000293947	0.000508993	0.000693272	0.000559395	0.000190057	0.000634585	0.00022239	0.000566114	0.000523273	0.000549725	0.000229376	0.000732612	0.000457482	0.00049235	0.000766475	0.000781542	0.000104508	0.000517451	0.000694765	0.000859557	0.000551825	0.000603544	0.000798595	0.000650568	0.000714698	0.000550102	0.000754287	0.000491887	0.000144286	0.000522465	0.00083339	0.000327794	0.000304331
C68_A17_X1	0.000541338	0.000299197	0.000946134	0.000601689	0.000570349	0.000770638	0.000275485	0.000347299	0.000258671	0.00014306	0.000231283	0.00020049	0.000640787	0.000743419	0.000126108	0.000577026	0.000387182	0.000515041	0.0002711	0.000224342	0.000226231	0.000434928	0.000283366	0.000627663	0.000500923	0.000116553	0.000264497	0	0.000465767	0.00016123	0.000690967	0.00012813	0.000565513	0.000585776	0.000210896	0.000104905	0.000493569	0.000272095	0.000352582	0.000180983	0.000356634	0.000424672	0.000275702	0.000388391	0.000324403	0.000219899	0.00070305	0.000414023	0.000151933	0.000491543	0.000993	5.06695e-05	0.000359141	0.00070175	0.000932736	0.000149836	0.000318228	0.000433211	0.000240262	0.000235684	0.000272488	0.000304232	0.000349538	0.000232307	0.000460174	0.000246956	0.000409032	0.000248395
